Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,International,Admission_grade_above_median,Age_at_enrollment_above_median,Application_mode_above_median,Application_order_above_median,Course_above_median,Curricular_units_1st_sem_approved_above_median,Curricular_units_1st_sem_credited_above_median,Curricular_units_1st_sem_enrolled_above_median,Curricular_units_1st_sem_evaluations_above_median,Curricular_units_1st_sem_grade_above_median,Curricular_units_1st_sem_without_evaluations_above_median,Curricular_units_2nd_sem_approved_above_median,Curricular_units_2nd_sem_credited_above_median,Curricular_units_2nd_sem_enrolled_above_median,Curricular_units_2nd_sem_evaluations_above_median,Curricular_units_2nd_sem_grade_above_median,Curricular_units_2nd_sem_without_evaluations_above_median,Daytime_evening_attendance_above_median,Fathers_qualification_above_median,GDP_above_median,Inflation_rate_above_median,Marital_status_above_median,Mothers_qualification_above_median,Nacionality_above_median,Previous_qualification_above_median,Previous_qualification_grade_above_median,Unemployment_rate_above_median,Mothers_occupation_0,Mothers_occupation_1,Mothers_occupation_10,Mothers_occupation_122,Mothers_occupation_123,Mothers_occupation_125,Mothers_occupation_131,Mothers_occupation_132,Mothers_occupation_134,Mothers_occupation_141,Mothers_occupation_143,Mothers_occupation_144,Mothers_occupation_151,Mothers_occupation_152,Mothers_occupation_153,Mothers_occupation_171,Mothers_occupation_173,Mothers_occupation_175,Mothers_occupation_191,Mothers_occupation_192,Mothers_occupation_193,Mothers_occupation_194,Mothers_occupation_2,Mothers_occupation_3,Mothers_occupation_4,Mothers_occupation_5,Mothers_occupation_6,Mothers_occupation_7,Mothers_occupation_8,Mothers_occupation_9,Mothers_occupation_90,Mothers_occupation_99,Fathers_occupation_0,Fathers_occupation_1,Fathers_occupation_10,Fathers_occupation_101,Fathers_occupation_102,Fathers_occupation_103,Fathers_occupation_112,Fathers_occupation_114,Fathers_occupation_121,Fathers_occupation_122,Fathers_occupation_123,Fathers_occupation_124,Fathers_occupation_131,Fathers_occupation_132,Fathers_occupation_134,Fathers_occupation_135,Fathers_occupation_141,Fathers_occupation_143,Fathers_occupation_144,Fathers_occupation_151,Fathers_occupation_152,Fathers_occupation_153,Fathers_occupation_154,Fathers_occupation_161,Fathers_occupation_163,Fathers_occupation_171,Fathers_occupation_172,Fathers_occupation_174,Fathers_occupation_175,Fathers_occupation_181,Fathers_occupation_182,Fathers_occupation_183,Fathers_occupation_192,Fathers_occupation_193,Fathers_occupation_194,Fathers_occupation_195,Fathers_occupation_2,Fathers_occupation_3,Fathers_occupation_4,Fathers_occupation_5,Fathers_occupation_6,Fathers_occupation_7,Fathers_occupation_8,Fathers_occupation_9,Fathers_occupation_90,Fathers_occupation_99,Dropped_out
False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
